PERIDNUM,cohort,MARZO,leaver,OCCUP,PEIOOCC,leaver_MARCH
1158441503067010501101,2016,1,1.0,2310.0,-1.0,1.0
1158500170745460511101,2016,0,,,,
1165010202008670501101,2016,1,0.0,2320.0,2320.0,0.0
1165010205908070601102,2016,0,,,,
1165200800484880501104,2016,0,,,,
1165600263210030501102,2016,1,0.0,2310.0,2310.0,0.0
1182201160452930501102,2016,1,,,,
1183541805730700601101,2016,0,0.0,,,
1193410301016080501101,2016,1,0.0,2310.0,2310.0,0.0
1200141909061060501102,2016,1,,,,
1201110200677680501101,2016,1,0.0,2310.0,2310.0,0.0
1201110200677680501102,2016,1,0.0,2310.0,2310.0,0.0
1210206317010030511102,2016,0,0.0,,,
1210261103011000501101,2016,0,0.0,,,
1210261103011000601101,2016,0,,,,
1212501705028060601102,2016,0,0.0,,,
1212941808062270501101,2016,0,0.0,2340.0,2310.0,
1213702511410050501102,2016,0,0.0,,,
1214250004204880511102,2016,0,0.0,,,
1215780010104000501101,2016,1,0.0,2330.0,2330.0,0.0
1217004392610050501101,2016,1,0.0,2310.0,2310.0,0.0
1218420101150070501101,2016,0,0.0,,,
1219060043203020511101,2016,1,0.0,2320.0,2320.0,0.0
1220396500044910501101,2016,0,0.0,,,
1225730013651030601102,2016,0,0.0,2300.0,2300.0,
1248602170411030511101,2016,1,0.0,2310.0,2310.0,0.0
1249909110300610601101,2016,0,0.0,,,
1262900100630690511102,2016,0,0.0,,,
1267300601021090601102,2016,0,0.0,,,
1270565340256210601102,2016,0,0.0,2310.0,2310.0,
1271106170592250501101,2016,0,,,,
1282230500740290511101,2016,1,0.0,2310.0,2310.0,0.0
1285150010933090501102,2016,0,0.0,,,
1289640700818000501102,2016,1,0.0,2320.0,2320.0,0.0
1290882424012010501101,2016,0,,,,
1290882424012010501102,2016,0,,,,
1305340600347650501101,2016,1,0.0,2310.0,2310.0,0.0
1310900202137610611101,2016,0,0.0,,,
1311650062107860501104,2016,1,0.0,2310.0,2310.0,0.0
1312501703088060601101,2016,0,,,,
1315900602121660601102,2016,0,0.0,2310.0,2310.0,
1323030400259380501103,2016,1,,,,
1328900100636450511101,2016,1,0.0,0.0,-1.0,-1.0
1338940600926890501101,2016,0,0.0,,,
1340201170355090601101,2016,0,,,,
1343550400198530501102,2016,1,0.0,2310.0,2310.0,0.0
1350502864010050501102,2016,1,0.0,2310.0,2310.0,0.0
1361530600551580501102,2016,1,0.0,2310.0,2310.0,0.0
1361550101251980501102,2016,0,0.0,,,
1366540900209730601102,2016,0,0.0,,,
1367540700745180511102,2016,1,0.0,2340.0,2300.0,-1.0
1370518823009010501101,2016,0,0.0,,,
1374510001312510501101,2016,1,,,,
1399330700919920501101,2016,1,0.0,2330.0,2330.0,0.0
1408149013085730601101,2016,0,0.0,,,
1410310003069690501102,2016,0,0.0,,,
1411630000663490501103,2016,1,0.0,,,
1412800602411870501102,2016,0,,,,
1412903600483420501102,2016,0,0.0,2320.0,2320.0,
1415640061018430501101,2016,1,1.0,2200.0,2200.0,-1.0
1416300900406170501101,2016,1,1.0,2200.0,2200.0,-1.0
1418640161018430501101,2016,1,0.0,2310.0,2310.0,0.0
1422500901857450501102,2016,0,0.0,,,
1425120902218250501101,2016,0,0.0,,,
1428348014511060601101,2016,0,0.0,,,
1444103600681760501101,2016,0,,,,
1447600602703770601102,2016,0,0.0,,,
1454210204926960601101,2016,0,,,,
1457507170175260501104,2016,0,0.0,,,
1460788834051710501102,2016,1,,2300.0,2300.0,0.0
1470330602847640501101,2016,0,,,,
1470372833087310601102,2016,0,0.0,,,
1475300900102510501102,2016,1,1.0,2540.0,2540.0,-1.0
1480246323006510501101,2016,0,0.0,,,
1494330500869090511101,2016,0,0.0,,,
1495740700395020511101,2016,1,0.0,2310.0,2310.0,0.0
1495740700395020511102,2016,1,0.0,2320.0,2320.0,0.0
1500810800499260501102,2016,0,0.0,2320.0,2320.0,
1501320900625520501101,2016,0,0.0,,,
1501320900625520501102,2016,0,0.0,,,
1507840200434200501102,2016,1,1.0,2340.0,2340.0,-1.0
1509520401595010601101,2016,0,1.0,,,
1512380099203090501101,2016,1,0.0,2320.0,2320.0,0.0
1516200500256260511102,2016,1,0.0,2310.0,2310.0,0.0
1520587994038710501102,2016,0,0.0,,,
1520628861008910501103,2016,1,0.0,2300.0,2300.0,0.0
1521340100972300511101,2016,0,0.0,,,
1526031702016040511101,2016,0,0.0,,,
1529050100775160501101,2016,1,0.0,2320.0,2320.0,0.0
1530076793059510601103,2016,0,,,,
1539130900846560501101,2016,0,,,,
1545300401081020501102,2016,0,,,,
1548830101164620501101,2016,0,,,,
1557910708483510501101,2016,0,,,,
1563330300232300511101,2016,1,,2320.0,2320.0,0.0
1563330300232300511102,2016,1,,2320.0,2320.0,0.0
1563330300632600501102,2016,1,0.0,2320.0,2320.0,0.0
1569752014133080501101,2016,0,,2320.0,2320.0,
1570210202309420501102,2016,1,0.0,2320.0,2320.0,0.0
1574710000745200611101,2016,0,1.0,,,
1574710601445800501101,2016,0,0.0,,,
1577100900625570501102,2016,1,0.0,2310.0,2310.0,0.0
1577110800425270501102,2016,1,,2320.0,2320.0,0.0
1583020200630660501102,2016,0,0.0,,,
1583030100930860501101,2016,0,0.0,,,
1601130900604500501101,2016,0,,,,
1605400800245740601101,2016,0,,,,
1605410201245340501102,2016,0,0.0,,,
1608640018505020501101,2016,1,,,,
1609030100584620601103,2016,0,,,,
1611570045007240601101,2016,0,0.0,,,
1612460384405480501104,2016,0,,,,
1613880794402110501101,2016,1,1.0,2310.0,230.0,1.0
1618820093002740601101,2016,0,1.0,,,
1624220301935880601102,2016,0,1.0,,,
1624250300335080511102,2016,1,0.0,2300.0,2300.0,0.0
1626620100862060501101,2016,1,0.0,2300.0,2300.0,0.0
1638040700307060501102,2016,1,0.0,2320.0,2320.0,0.0
1642201430710020501102,2016,0,0.0,,,
1650520200863410511101,2016,0,0.0,,,
1653440800184480501103,2016,1,0.0,2310.0,2310.0,0.0
1662830802018670601101,2016,0,0.0,,,
1670990060055610501102,2016,0,1.0,,,
1671700100875490511102,2016,1,0.0,2310.0,2310.0,0.0
1674520800287200501102,2016,1,0.0,2310.0,2310.0,0.0
1690542694025810501101,2016,1,0.0,2330.0,2330.0,0.0
1694946012904060501102,2016,1,,,,
1699940001360080501101,2016,0,0.0,2310.0,2310.0,
1710667051088910501102,2016,0,,,,
1713600080012870501101,2016,1,0.0,2310.0,2310.0,0.0
1724710600601620511102,2016,0,0.0,2310.0,2310.0,
1724730400401220501102,2016,1,0.0,2300.0,2300.0,0.0
1726950100157420501101,2016,0,0.0,,,
1732301621110020501101,2016,1,0.0,2310.0,2310.0,0.0
1732301621110020501102,2016,1,0.0,2310.0,2310.0,0.0
1733420001242170501101,2016,0,1.0,3258.0,3210.0,
1738242801453760501101,2016,0,0.0,,,
1738242801453760501103,2016,0,0.0,,,
1740705120521530611102,2016,0,0.0,,,
1748950002938730501102,2016,0,0.0,,,
1762500800299310501104,2016,1,,,,
1766440901890570501101,2016,1,0.0,2310.0,2310.0,0.0
1769800600493760501102,2016,1,0.0,2310.0,2310.0,0.0
1771640903922700501102,2016,0,0.0,,,
1774900500172570501101,2016,1,1.0,2310.0,2340.0,1.0
1776105140771480511101,2016,0,0.0,,,
1779500602421760501101,2016,0,0.0,,,
1798120100449250501102,2016,0,0.0,2310.0,2310.0,
1805810200974770501101,2016,0,0.0,,,
1806240701312490501101,2016,0,1.0,,,
1815020122307450501102,2016,0,0.0,,,
1830106190337730501101,2016,0,0.0,,,
1830106190337730501102,2016,0,0.0,,,
1830462390017810501107,2016,0,1.0,1820.0,1820.0,
1832740800883640501102,2016,1,1.0,2540.0,2540.0,-1.0
1832900602959720501101,2016,0,,,,
1833501203058010501101,2016,1,0.0,2320.0,2320.0,0.0
1838230400879440501101,2016,1,0.0,,,
1840520800488340601102,2016,0,0.0,,,
1850232441022410501101,2016,0,0.0,,,
1850900900631590501102,2016,0,0.0,,,
1854610706284530601102,2016,0,0.0,2540.0,2540.0,
1855730800082490511102,2016,0,1.0,,,
1860700800908340501102,2016,1,0.0,2310.0,2310.0,0.0
1865410201092010501101,2016,1,0.0,2310.0,2300.0,0.0
1865430300292710511101,2016,0,,,,
1865650000089420501102,2016,1,0.0,2310.0,2310.0,0.0
1867500601809010501102,2016,1,,,,
1867510102909710511102,2016,1,0.0,2310.0,2310.0,0.0
1867510108909410501101,2016,0,,,,
1874930600722120501102,2016,1,0.0,2310.0,2310.0,0.0
1882710207137240501102,2016,0,,,,
1908200600272230501102,2016,1,0.0,2300.0,2300.0,0.0
1911501833913010511101,2016,1,0.0,2310.0,2310.0,0.0
1916360062102560501103,2016,0,,,,
1922011009015070601101,2016,0,,,,
1923204824810050501101,2016,0,,,,
1923204824810050501102,2016,0,,,,
1928200500946750511101,2016,0,0.0,2320.0,2320.0,
1936741402037010501102,2016,1,0.0,2310.0,2310.0,0.0
1937571405042020501101,2016,0,0.0,,,
1940636691008310501101,2016,0,0.0,,,
1955730503793370511101,2016,0,0.0,,,
1959950600997750511102,2016,1,0.0,2310.0,2310.0,0.0
1960081644049410501101,2016,1,,2300.0,2300.0,0.0
1966250601325460511102,2016,0,0.0,,,
1968167018643070501102,2016,0,0.0,,,
1969120500730230501102,2016,1,,,,
1977850100853020501102,2016,1,0.0,2310.0,2310.0,0.0
1989010800079450501102,2016,0,0.0,,,
2001505150220160601101,2016,0,0.0,,,
2001702140472610511102,2016,1,0.0,2310.0,2310.0,0.0
2003129017402090511101,2016,1,0.0,2320.0,2320.0,0.0
2007001130715030501102,2016,0,0.0,,,
2007707130221530501101,2016,0,,,,
2009303140731480501102,2016,0,,,,
2009935018603070511101,2016,1,0.0,2320.0,2320.0,0.0
2011081337103590501101,2016,1,0.0,,,
2011081337103590501102,2016,1,0.0,,,
2014070118106250501102,2016,1,0.0,,,
2017880092201610501101,2016,0,,,,
2030526514009510501101,2016,0,0.0,2300.0,2300.0,
2033508160577410601101,2016,0,0.0,,,
2043012766104700601101,2016,0,,,,
2043018230100270511102,2016,1,0.0,2300.0,2300.0,0.0
2044007588101520601101,2016,0,0.0,,,
2046502190752940601102,2016,0,0.0,,,
2050159479105790601102,2016,0,,2310.0,2310.0,
2052048225105370501102,2016,1,0.0,2320.0,2320.0,0.0
2052059314105770501102,2016,1,0.0,2310.0,2310.0,0.0
2053508140592980501101,2016,1,,,,
2055004160032820611101,2016,0,1.0,,,
2056771907066050611101,2016,0,0.0,,,
2060001219108590501101,2016,1,0.0,2310.0,2310.0,0.0
2064307150218240501101,2016,0,0.0,,,
2070929051012710501102,2016,0,0.0,,,
2072011500107740511101,2016,0,,,,
2072011500107740511102,2016,0,,,,
2072012230108420511102,2016,0,0.0,,,
2073808180760460501101,2016,1,0.0,2320.0,2320.0,0.0
2074062170108720511101,2016,0,0.0,,,
2074261968107960501102,2016,0,,,,
2081155828108700601104,2016,0,,,,
2083244516106860501101,2016,0,1.0,,,
2083500190876680501102,2016,0,0.0,,,
2087908190186200501102,2016,0,,,,
2092102150751330511102,2016,0,0.0,2300.0,2300.0,
2093040631101080501101,2016,1,0.0,2310.0,2310.0,0.0
2096103140985290601101,2016,0,0.0,,,
2100016325751980511102,2016,0,0.0,2310.0,2310.0,
2100020950764750601102,2016,0,,,,
2100032523147600501102,2016,1,0.0,2310.0,2310.0,0.0
2100057134574290501101,2016,0,0.0,,,
2100057323727010501102,2016,0,0.0,,,
2100058615998530501102,2016,0,0.0,,,
2100090235741200511101,2016,1,,2310.0,2310.0,0.0
2100094946253320501101,2016,1,0.0,2310.0,2310.0,0.0
2101008440198870601102,2016,0,0.0,,,
2101077154099100511101,2016,0,0.0,,,
2102003638775860501102,2016,0,0.0,,,
2102046918769620501101,2016,0,0.0,2310.0,2310.0,
2104052733323160501101,2016,0,1.0,,,
2115109160900370501102,2016,0,0.0,2300.0,2300.0,
2117551507002240511103,2016,1,0.0,2320.0,2320.0,0.0
2119980057304720501101,2016,0,,,,
2121901100125180511101,2016,0,0.0,,,
2125407180626940501101,2016,1,0.0,2310.0,2310.0,0.0
2139501806023030501101,2016,0,1.0,,,
2142201140753510501102,2016,0,,,,
2145836014614040501101,2016,1,0.0,2300.0,2300.0,0.0
2156801803012000501101,2016,1,,2310.0,2310.0,0.0
2156801803012000501102,2016,1,,2310.0,2310.0,0.0
2157920016200070511102,2016,1,0.0,2310.0,2310.0,0.0
2164109170653770501102,2016,0,0.0,,,
2179911018704030511101,2016,0,,,,
2200520251051610601101,2016,0,,,,
2203601008059060501101,2016,1,0.0,,,
2211709110923750601101,2016,0,0.0,,,
2214520090503820501101,2016,1,0.0,2310.0,2310.0,0.0
2214660293302010501101,2016,0,0.0,,,
2216011807001000501101,2016,1,0.0,2310.0,2310.0,0.0
2218505594912010501101,2016,0,0.0,,,
2220131496105980601104,2016,0,0.0,2320.0,2320.0,
2232705100356450501101,2016,0,0.0,,,
2293035013600030501101,2016,1,1.0,2340.0,2340.0,-1.0
2295730013603030501101,2016,0,1.0,,,
2300403888411010501101,2016,1,1.0,2300.0,-1.0,1.0
2318330083301550501102,2016,1,0.0,2310.0,2310.0,0.0
2343101076510040501101,2016,0,,,,
2356571708063130501102,2016,1,,,,
2360920731003110501103,2016,0,0.0,,,
2372621014104080501101,2016,0,,,,
2406571707053030501101,2016,1,,,,
2407736017204060601101,2016,0,0.0,,,
2415908147910040501102,2016,1,1.0,2340.0,2340.0,-1.0
2426070014620010501102,2016,0,0.0,,,
2459501805023030501102,2016,1,0.0,2310.0,2310.0,0.0
2489489011704090501102,2016,1,0.0,2310.0,2310.0,0.0
2489673014301050501101,2016,0,0.0,,,
2504426015014040501101,2016,0,0.0,,,
2504426015014040501102,2016,0,0.0,,,
2513606109017010501101,2016,0,0.0,,,
2520465830065110501102,2016,0,0.0,,,
2520491300004410501102,2016,0,,,,
2536461409038040501102,2016,0,0.0,,,
2540039442016510501102,2016,0,0.0,,,
2555270019704010501101,2016,0,0.0,,,
2557501577213030501101,2016,1,1.0,2200.0,2200.0,-1.0
2601771904076200601103,2016,0,1.0,,,
2604901102010220601102,2016,0,0.0,,,
2614310034308120511102,2016,1,,2320.0,2320.0,0.0
2616451501032050501101,2016,1,0.0,2310.0,2310.0,0.0
2630722121095410501102,2016,0,1.0,,,
2650429251081610501102,2016,0,0.0,,,
2700941680048510501102,2016,0,,,,
2716030087200050501102,2016,1,,,,
2724007536410020501102,2016,1,,,,
2735051306046280501101,2016,0,0.0,,,
2782300465312010501101,2016,0,0.0,,,
2782300465312010501102,2016,0,0.0,,,
2801370019425030501101,2016,0,,,,
2810798443045710501102,2016,1,,,,
2835481014421050501102,2016,0,0.0,,,
2850988184053210501101,2016,0,,,,
2854272019602010501102,2016,0,,,,
2865801958610040501103,2016,1,1.0,4600.0,4600.0,-1.0
2873225013014060501101,2016,0,,,,
2915560495108150501102,2016,0,0.0,2310.0,2310.0,
2915620085013820501102,2016,1,0.0,2310.0,2310.0,0.0
2920972133073910501102,2016,0,0.0,,,
2922041303011010501102,2016,1,1.0,2340.0,2340.0,-1.0
2930402135070810501102,2016,0,,,,
2974007536412010501102,2016,0,0.0,,,
3002055916106150501102,2016,1,0.0,2300.0,2300.0,0.0
3005144324106310501102,2016,0,0.0,,,
3005707174411030501101,2016,0,,,,
3006104823295380501101,2016,0,0.0,,,
3006106823295680501101,2016,0,0.0,,,
3006106823295680501102,2016,0,0.0,,,
3007607180276360501101,2016,0,0.0,,,
3012022139101400501102,2016,1,0.0,2310.0,2310.0,0.0
3014403150590190501101,2016,1,0.0,,,
3022671901012030501102,2016,1,0.0,2310.0,2310.0,0.0
3025802130994740501102,2016,0,0.0,,,
3032605120987380501101,2016,1,0.0,2320.0,2320.0,0.0
3033049295106830601101,2016,0,0.0,,,
3034055138103990501102,2016,0,1.0,,,
3034108170745270511102,2016,0,0.0,2310.0,2310.0,
3034209140569940501102,2016,0,0.0,2320.0,2320.0,
3035117443104040501101,2016,1,,,,
3041105120029350601101,2016,0,,,,
3041108190271060501101,2016,0,0.0,,,
3041245897108680501101,2016,1,,,,
3043602170413060501102,2016,1,0.0,2320.0,2320.0,0.0
3044006180237290501102,2016,0,0.0,2310.0,2310.0,
3045052931101590501101,2016,0,0.0,2320.0,2320.0,
3045703190857720501102,2016,1,,,,
3046509130818820511101,2016,1,,2320.0,2320.0,0.0
3050461700057310501101,2016,0,0.0,,,
3050617190662010501101,2016,0,1.0,,,
3050617190662010501102,2016,0,0.0,,,
3051365031105740501101,2016,1,,2320.0,2320.0,0.0
3052400100879300501102,2016,0,0.0,,,
3053062919103800501101,2016,0,0.0,,,
3061296382106500501102,2016,0,0.0,,,
3062040041109780601102,2016,0,0.0,,,
3063105100847930501101,2016,1,,2540.0,2540.0,-1.0
3065078874101910511102,2016,0,,,,
3066704120339090501102,2016,0,,,,
3067704120336060501101,2016,0,0.0,,,
3073206149104150501102,2016,1,0.0,2330.0,2330.0,0.0
3075050883106990501101,2016,0,,,,
3081504160656360501101,2016,1,0.0,,,
3082014935105920501101,2016,1,0.0,2330.0,2330.0,0.0
3086902160653890501102,2016,1,,2310.0,2310.0,0.0
3095701170020670501101,2016,1,0.0,2320.0,2320.0,0.0
3099106140280400511101,2016,0,,,,
3100007218134630501102,2016,0,0.0,,,
3100009848945280501102,2016,1,0.0,2310.0,2310.0,0.0
3100034940783220501101,2016,0,,,,
3100034943783250511101,2016,0,1.0,,,
3100052744415500511102,2016,1,0.0,2330.0,2330.0,0.0
3100052756715550601101,2016,0,0.0,,,
3100056250277310501101,2016,1,0.0,2310.0,2310.0,0.0
3100056253377300511102,2016,1,0.0,2310.0,2310.0,0.0
3100068459489110501101,2016,0,1.0,2540.0,2540.0,
3100081030986770501101,2016,0,0.0,,,
3100796264057210501102,2016,0,1.0,,,
3101058251242430501102,2016,1,0.0,2310.0,-1.0,1.0
3102041025116930501101,2016,0,0.0,,,
3102080639604560501102,2016,0,,,,
3113840096006150501101,2016,0,0.0,,,
3118911100073350511101,2016,1,0.0,2310.0,2310.0,0.0
3128802130999700501101,2016,0,1.0,,,
3128961502086070601101,2016,0,0.0,,,
3131108160511550501102,2016,0,,,,
3145307140676090501101,2016,0,0.0,2320.0,2320.0,
3152100381511030501102,2016,0,0.0,2310.0,2310.0,
3152607190664050501101,2016,0,,,,
3161209190514850501103,2016,0,0.0,,,
3161804256910030501102,2016,1,0.0,2320.0,2320.0,0.0
3162607019710050501101,2016,1,0.0,2310.0,2310.0,0.0
3162607019710050501102,2016,1,0.0,2310.0,2310.0,0.0
3189503120567050601101,2016,0,0.0,,,
3234063011401000501101,2016,0,0.0,2300.0,2300.0,
3234063011401000501102,2016,0,0.0,2310.0,2310.0,
3244602170415070501102,2016,1,,,,
3248862014005050501102,2016,1,0.0,2320.0,2320.0,0.0
3250213551004710501102,2016,1,0.0,2300.0,2300.0,0.0
3286305160726070501101,2016,0,0.0,2310.0,2310.0,
3318840054403440501101,2016,1,,2310.0,2310.0,0.0
3320071101011000511101,2016,1,0.0,2330.0,2330.0,0.0
3346406284811030501102,2016,0,0.0,2310.0,2310.0,
3363502467111030501102,2016,0,,,,
3365909190366890601101,2016,0,0.0,,,
3417670350007010501101,2016,0,,,,
3431721605028050601102,2016,0,0.0,,,
3440068330007610501102,2016,0,0.0,2310.0,2310.0,
3441661401065120501101,2016,0,1.0,,,
3488005019914000501102,2016,1,0.0,2310.0,2310.0,0.0
3505809760711010501104,2016,0,,2340.0,2310.0,
3515660115006050501101,2016,1,0.0,2330.0,2330.0,0.0
3530511471000610511101,2016,1,,,,
3541721602088150501102,2016,0,1.0,2310.0,1006.0,
3580564020076510501101,2016,0,0.0,,,
3580564020076510501102,2016,0,0.0,,,
3617411101010060511102,2016,1,,2310.0,2310.0,0.0
3655551803012140501102,2016,0,1.0,,,
3659507019313060501101,2016,0,0.0,,,
3668404864312010501101,2016,0,0.0,,,
3669906423410020501102,2016,1,1.0,4600.0,4600.0,-1.0
3690548694045810501101,2016,0,0.0,,,
3690548694045810501102,2016,0,0.0,,,
3719850051109120501101,2016,1,1.0,,,
3721407254510030511101,2016,1,0.0,2310.0,2310.0,0.0
3770869320010610501101,2016,0,0.0,,,
3772423013481070501104,2016,0,0.0,,,
3800381101054090501101,2016,1,0.0,2310.0,2310.0,0.0
3807401739511010501101,2016,0,,,,
3810055016405020501101,2016,1,0.0,2310.0,2310.0,0.0
3868152018303070501102,2016,1,0.0,2310.0,2310.0,0.0
3880579881017310501101,2016,1,0.0,2310.0,2310.0,0.0
3913456011305020501101,2016,0,0.0,,,
3937401739510010501101,2016,1,1.0,2200.0,2200.0,-1.0
3940461017503050501102,2016,0,,,,
3944670010255030501101,2016,0,0.0,,,
3955264012341000501102,2016,0,0.0,2310.0,2310.0,
4001200180251850501101,2016,1,0.0,2310.0,2310.0,0.0
4002207100067410501104,2016,0,0.0,,,
4009502170199560501101,2016,0,0.0,,,
4013147986100990501101,2016,1,1.0,2200.0,710.0,-1.0
4014102592100330501101,2016,0,0.0,2310.0,2310.0,
4018723013605090501101,2016,0,0.0,2310.0,2310.0,
4019605100278760601101,2016,0,0.0,,,
4023041134108170501102,2016,1,1.0,4600.0,4600.0,-1.0
4024029496108410501101,2016,0,0.0,,,
4026301804044000501101,2016,1,,,,
4027807190180010511101,2016,0,,,,
4029632016714090601101,2016,0,,,,
4029632016714090601102,2016,0,,,,
4031006549107080501101,2016,0,0.0,,,
4031056048107740501101,2016,0,0.0,,,
4031056048107740501102,2016,0,0.0,,,
4032108140012750501101,2016,1,0.0,2310.0,2310.0,0.0
4032108140012750501102,2016,1,0.0,2320.0,2320.0,0.0
4033106160269410501101,2016,1,1.0,230.0,230.0,-1.0
4038502130728850501102,2016,0,0.0,,,
4038621014405090501101,2016,1,1.0,4600.0,4600.0,-1.0
4039801180596880501101,2016,0,0.0,,,
4041164075103310501101,2016,1,,2320.0,2320.0,0.0
4041164075103310501102,2016,1,,2310.0,2310.0,0.0
4042064001109310501101,2016,0,0.0,,,
4042861602038040501102,2016,1,0.0,2310.0,2310.0,0.0
4050128026103220501102,2016,1,0.0,2310.0,2310.0,0.0
4051113252107660601101,2016,0,,,,
4058779013504020501101,2016,0,0.0,,,
4060104110007490501101,2016,1,0.0,2310.0,2310.0,0.0
4060904160128690501101,2016,1,0.0,2320.0,2320.0,0.0
4060904160128690501102,2016,1,0.0,2320.0,2320.0,0.0
4061807160820150611101,2016,0,,,,
4068701130109400501102,2016,0,0.0,,,
4069103190606050601101,2016,0,0.0,,,
4070139918100260501102,2016,0,0.0,,,
4071092332101930501102,2016,1,0.0,2310.0,2310.0,0.0
4074072188103500501101,2016,0,,,,
4081162495108640501103,2016,0,0.0,,,
4082624013804020501101,2016,1,0.0,2310.0,2310.0,0.0
4083395266109510601101,2016,0,0.0,,,
4086500190879640501102,2016,1,0.0,2310.0,2310.0,0.0
4091070928106290501101,2016,0,0.0,,,
4091099026105380501101,2016,0,0.0,,,
4094070915108290501101,2016,1,0.0,2310.0,2310.0,0.0
4100022739092890601102,2016,0,,,,
4100023100386110511101,2016,1,0.0,2320.0,2320.0,0.0
4100035238228630511102,2016,0,0.0,,,
4100039605387380501101,2016,1,,4610.0,4600.0,-1.0
4100046126181070501101,2016,1,0.0,,,
4100050732657750511101,2016,1,0.0,2310.0,2310.0,0.0
4100053656172150601101,2016,0,0.0,,,
4100062831810240601101,2016,0,0.0,,,
4100080409696150511102,2016,0,,,,
4100087746250650601101,2016,0,0.0,,,
4100094319456330501102,2016,1,0.0,2310.0,2310.0,0.0
4100209190871070601102,2016,0,0.0,,,
4101055803992860501102,2016,0,,,,
4101086731155410501101,2016,0,1.0,,,
4102045708970560501101,2016,0,1.0,,,
4102077301860860501101,2016,0,0.0,,,
4103084533363860501101,2016,0,0.0,,,
4114904150574020501101,2016,1,1.0,230.0,230.0,-1.0
4114904150574020501103,2016,1,0.0,2330.0,2330.0,0.0
4127926015702060511101,2016,1,0.0,2310.0,2310.0,0.0
4167308946311000501102,2016,0,,,,
4170473017813090601101,2016,0,1.0,2310.0,2310.0,
4170505120852220501103,2016,1,,,,
4170905190187490501102,2016,0,0.0,2330.0,2300.0,
4172833014701070501101,2016,1,0.0,2320.0,2320.0,0.0
4181209100267100601103,2016,0,,,,
4188905180152630501101,2016,0,,,,
4214620310009030501102,2016,0,,,,
4227702077310020501102,2016,0,0.0,,,
4229837012102040511102,2016,1,,,,
4270865962002410501101,2016,0,,,,
4272807170962980601101,2016,0,0.0,,,
4318590096304250511102,2016,1,0.0,2310.0,2320.0,0.0
4325802130999790501101,2016,0,0.0,,,
4412990074202880501101,2016,0,0.0,,,
4416800197402940501101,2016,1,0.0,2300.0,2300.0,0.0
4417530054505420501103,2016,0,1.0,,,
4427501577211030501102,2016,0,0.0,,,
4430500499810030501101,2016,1,0.0,2330.0,2330.0,0.0
4430891600044110501102,2016,0,0.0,,,
4432861601058040501101,2016,1,0.0,2320.0,2320.0,0.0
4436801278310020501102,2016,0,0.0,,,
4453224015403000511102,2016,1,0.0,2300.0,2300.0,0.0
4494105844510030501102,2016,0,0.0,2300.0,2300.0,
4511280036108460501102,2016,1,0.0,2320.0,2320.0,0.0
4513410635001980501101,2016,0,0.0,,,
4514780068408330501101,2016,0,0.0,,,
4515610035401940501102,2016,1,,,,
4524301203065040501102,2016,1,,,,
4527675019203000511101,2016,1,0.0,2330.0,2330.0,0.0
4531471504047370511101,2016,0,0.0,2310.0,2310.0,
4555901190148160501101,2016,0,0.0,,,
4601421606078090601102,2016,0,0.0,,,
4601811630004140501101,2016,0,,,,
4602221017215070501101,2016,0,,,,
4603701501030170501101,2016,1,0.0,2310.0,2310.0,0.0
4603701501030170501102,2016,1,0.0,2310.0,2310.0,0.0
4604802983711030501101,2016,0,0.0,,,
4633991302062050501101,2016,1,0.0,2300.0,2300.0,0.0
4642021012505050501101,2016,1,0.0,2310.0,2310.0,0.0
4644627014400040511101,2016,0,0.0,,,
4647403661010020501103,2016,0,,,,
4651701809031030601101,2016,0,0.0,,,
4651701809031030601102,2016,0,0.0,,,
4694710014804010501102,2016,1,,2300.0,2300.0,0.0
4707822011002010501102,2016,0,0.0,,,
4716441605094070501101,2016,0,0.0,,,
4718720016503010611102,2016,0,,,,
4728205289310050511102,2016,1,0.0,2300.0,2300.0,0.0
4742951907016030501102,2016,1,0.0,2310.0,2310.0,0.0
4773306130288570501101,2016,1,0.0,,,
4814420723007500501101,2016,0,,,,
4817620123007510501101,2016,0,0.0,,,
4848641308088330501102,2016,0,0.0,,,
4867508114110030501101,2016,0,,,,
4867508114110030501102,2016,0,,,,
4883814016414040501101,2016,0,0.0,,,
4885936019524050501101,2016,0,0.0,,,
4910650200308900501102,2016,0,0.0,,,
4916108341210030501102,2016,0,0.0,2300.0,2300.0,
4916209067911030501101,2016,0,0.0,,,
4935801958610050511101,2016,1,0.0,2320.0,2320.0,0.0
4951192012002010501103,2016,1,1.0,2310.0,2340.0,1.0
4956598015831010601102,2016,0,0.0,,,
4957428018302020501102,2016,1,0.0,2310.0,2310.0,0.0
4984929018503030501101,2016,1,0.0,2310.0,2310.0,0.0
5005010275103160501101,2016,0,,,,
5011391907000180501101,2016,1,1.0,,,
5019380039509720501101,2016,1,0.0,2300.0,2300.0,0.0
5019580039009720611101,2016,0,0.0,,,
5020038245107450511101,2016,0,0.0,,,
5020708140901570501101,2016,1,,,,
5021272461109550511102,2016,1,1.0,3210.0,3210.0,-1.0
5022055242102990501102,2016,0,,,,
5022702190741600501101,2016,1,0.0,2300.0,2310.0,0.0
5023238280105450501102,2016,0,0.0,,,
5026903170751990601102,2016,0,0.0,,,
5030003150041090601102,2016,0,0.0,,,
5033504140121700501102,2016,1,0.0,3230.0,-1.0,-1.0
5034098221105400501101,2016,1,,,,
