HRMONTH,teacher_0,teacher_1,employed_0,employed_1,PWSSWGT_0
1,0,0,0,0,3967.7035
1,0,0,1,0,4034.189
1,0,0,0,0,3842.1767
1,0,0,0,0,4011.4965
1,0,0,1,1,3458.746
1,0,0,1,1,4684.9015
1,0,0,1,1,4060.5509
1,0,0,1,1,4905.0028
1,0,0,1,1,5676.922
1,0,0,1,1,3999.2994
1,0,1,1,1,4905.0028
1,0,0,1,1,4614.0655
1,0,0,1,1,4169.2082
1,0,0,1,1,4471.4914
1,0,0,1,1,4228.9966
1,0,0,0,0,3860.7297
1,0,0,0,0,4217.7213
1,1,1,1,1,3755.6871
1,0,0,1,1,4354.9562
1,0,0,1,1,5421.0154
1,0,0,1,1,4370.9091
1,0,0,1,0,4029.4512
1,0,0,1,0,4107.7998
1,0,0,1,1,5022.0115
1,0,0,0,0,4471.4914
1,0,0,1,1,3944.9904
1,0,0,0,0,4118.8411
1,0,0,1,1,5026.0451
1,0,0,0,0,4011.4965
1,0,0,0,0,3307.46
1,0,0,0,0,3453.2156
1,0,0,1,0,3944.9904
1,0,0,0,0,4735.3589
1,0,0,1,1,4448.062
1,0,0,0,0,4412.2334
1,0,0,0,0,3482.7241
1,0,0,1,1,3329.5638
1,0,0,1,1,4375.0544
1,0,0,0,1,5141.8888
1,0,0,1,1,5362.4205
1,0,0,0,1,4254.0367
1,0,0,1,1,3972.9329
1,0,0,0,0,3980.4949
1,0,0,1,1,4701.7122
1,0,0,0,0,4018.8954
1,0,0,0,0,3243.8002
1,0,0,0,0,4414.8949
1,0,0,1,1,5971.3103
1,0,0,1,0,5431.0139
1,0,0,1,1,5971.3103
1,0,0,1,1,3827.5023
1,0,0,0,0,4457.6593
1,0,0,1,1,4571.2881
1,0,0,1,1,4079.0315
1,0,0,1,1,2929.1013
1,0,0,1,1,3962.9549
1,0,0,0,1,3236.8163
1,0,0,1,1,1939.9423
1,0,0,0,0,1650.273
1,1,1,1,1,2042.5311
1,0,0,1,1,2499.9453
1,0,0,0,0,1223.184
1,0,0,1,1,1530.0194
1,0,0,1,1,1555.3647
1,0,0,0,0,1234.163
1,0,0,1,1,1117.1681
1,0,0,1,0,1117.1681
1,0,0,0,0,1241.7742
1,0,0,0,0,1241.7742
1,0,0,0,0,1940.1191
1,0,0,0,0,1000.281
1,0,0,1,1,1341.3173
1,0,0,1,1,1126.7228
1,0,0,1,1,1546.4585
1,0,0,0,0,1530.5979
1,0,0,0,0,1303.1082
1,0,0,0,0,1348.6901
1,0,0,0,0,986.6302
1,0,0,0,0,1207.8026
1,0,0,1,1,1132.7283
1,0,0,1,1,1444.9889
1,0,0,0,0,1830.2609
1,0,0,0,0,1830.2609
1,0,0,1,1,1132.7283
1,0,0,1,1,1546.4585
1,0,0,0,1,1484.4098
1,0,0,0,1,1428.7818
1,0,0,1,1,2058.0102
1,0,0,1,1,911.4168
1,0,0,0,0,1590.141
1,0,0,0,0,1643.7693
1,0,0,0,0,1715.1199
1,0,0,1,1,1057.4983
1,0,0,1,1,1419.0899
1,0,0,0,0,1272.6304
1,0,0,0,0,1221.6421
1,0,0,0,0,1241.7742
1,0,0,1,1,1304.3079
1,0,0,1,1,1117.1681
1,0,0,1,1,1549.2341
1,0,0,0,0,1572.1924
1,0,0,0,0,957.5983
1,0,0,0,0,1297.8157
1,0,0,0,0,1251.3526
1,0,0,1,1,1555.5064
1,0,0,1,1,1457.3463
1,0,0,0,0,1300.4056
1,0,0,0,0,1223.184
1,0,0,0,0,921.3925
1,0,0,0,0,1834.0325
1,0,0,0,0,1561.6556
1,0,0,0,0,1170.8903
1,0,0,1,1,1981.4447
1,0,0,1,1,1716.2028
1,0,0,1,1,1399.596
1,0,0,1,1,2723.9145
1,0,0,1,1,1322.4746
1,0,0,0,0,1251.3526
1,0,0,1,1,886.4868
1,0,0,0,0,1161.7523
1,0,0,1,1,1444.9889
1,0,0,0,0,1224.6251
1,0,0,1,1,1502.611
1,0,0,1,1,1057.782
1,0,0,1,1,1224.6251
1,0,0,1,1,1057.8784
1,0,0,0,0,1290.2383
1,0,0,0,0,1114.1571
1,0,0,0,0,1530.1589
1,0,0,1,1,1581.7642
1,0,0,0,0,1117.1681
1,0,0,0,0,1560.0357
1,0,0,1,1,1474.7181
1,0,0,1,1,1501.6324
1,0,0,1,0,1542.5987
1,0,0,0,1,1681.016
1,0,0,1,1,1708.3725
1,0,0,1,1,1572.1924
1,0,0,1,1,1525.215
1,0,0,1,1,1059.4052
1,0,0,0,0,1251.3526
1,0,0,0,1,2044.0671
1,0,0,0,0,1251.3526
1,0,0,0,0,1126.7228
1,0,0,1,1,2016.1717
1,0,0,0,0,1715.1199
1,0,0,1,1,1612.6045
1,0,0,1,1,1928.3229
1,0,0,0,0,1738.85
1,0,0,1,0,1502.611
1,1,0,1,1,1126.6202
1,0,0,1,1,1629.3149
1,0,0,1,1,1832.5387
1,0,0,0,0,1535.4282
1,0,0,0,0,1187.0905
1,0,0,0,0,1393.3304
1,0,0,1,0,1114.5575
1,0,0,1,1,1522.4087
1,0,0,0,1,1495.1221
1,0,0,1,1,1495.1221
1,0,0,1,1,1522.4087
1,0,0,1,1,1308.3062
1,0,0,0,0,1830.0941
1,0,0,1,1,1650.273
1,0,0,1,1,1224.5135
1,0,0,0,0,1201.8466
1,0,0,0,0,1500.0937
1,0,0,0,0,1012.0337
1,0,0,0,0,1374.3282
1,0,0,1,1,1932.224
1,0,0,1,1,3269.6576
1,0,0,0,0,2384.7747
1,0,0,1,1,1312.3475
1,0,0,1,1,1386.2661
1,0,0,1,1,1958.9532
1,0,0,1,1,1163.5173
1,0,0,0,0,1724.9383
1,0,0,0,0,1244.0461
1,0,1,0,1,1318.0076
1,0,0,0,0,1273.4628
1,0,0,1,0,1589.4819
1,0,0,0,0,1012.0337
1,1,0,1,1,1264.5316
1,0,0,1,1,1589.4819
1,0,0,0,0,2196.4255
1,0,0,1,1,1318.0076
1,0,0,0,0,0.0
1,0,0,1,1,2175.1628
1,0,0,0,0,1291.0873
1,0,0,0,0,1363.8085
1,0,0,0,0,1207.8026
1,0,0,0,0,1042.9716
1,0,0,1,0,1525.215
1,0,0,1,1,1437.3269
1,0,0,1,1,2042.22
1,0,0,1,1,2883.4143
1,0,0,1,1,1626.4841
1,0,0,0,0,1626.4841
1,0,0,1,1,1117.1681
1,0,0,1,1,4516.5277
1,0,0,1,1,3051.9362
1,0,0,0,0,4676.2662
1,0,0,1,1,5012.9182
1,0,0,1,1,4643.9267
1,0,0,1,1,4580.3953
1,0,0,1,0,5521.3346
1,0,0,0,0,4506.7331
1,0,0,0,0,4576.3863
1,0,0,1,1,4973.4296
1,0,0,0,1,5593.7574
1,0,0,1,1,4939.3578
1,0,0,1,1,4827.3402
1,0,0,1,1,4640.4719
1,0,0,1,1,5009.8767
1,0,0,1,0,5618.102
1,0,0,0,0,3927.0498
1,0,0,0,0,4801.7467
1,0,0,1,1,4640.4719
1,0,0,1,1,5299.9799
1,0,0,0,0,4974.8565
1,0,0,1,1,4508.3529
1,0,0,1,1,4504.3594
1,0,0,1,1,4974.8565
1,0,0,1,1,4244.2255
1,0,0,1,1,5200.8137
1,0,0,1,1,5472.7472
1,1,1,1,1,5225.533
1,0,0,1,1,5047.172
1,0,0,1,1,6201.0714
1,0,0,1,1,3873.6346
1,0,0,0,0,5470.4293
1,0,0,1,1,5298.8436
1,0,0,0,0,4811.5639
1,0,0,0,1,5225.4777
1,0,0,1,0,4093.281
1,0,0,0,0,3680.5251
1,1,1,1,1,3680.5251
1,0,0,0,0,5047.172
1,0,0,0,0,4430.9947
1,0,0,0,0,4082.9466
1,0,0,0,0,4183.5104
1,0,0,0,0,4167.4328
1,0,0,0,0,4109.8381
1,0,0,0,1,5242.74
1,0,0,1,1,5008.0367
1,0,0,1,1,4780.6016
1,0,0,1,1,4557.0357
1,0,0,1,0,5453.4331
1,0,0,0,0,4922.7412
1,0,0,1,1,6408.2923
1,0,0,0,0,5139.0087
1,0,0,0,0,4708.9083
1,0,0,1,1,5489.0944
1,0,0,1,1,5017.4173
1,0,0,0,0,3902.1141
1,0,0,0,0,4183.5104
1,0,0,1,1,4394.3696
1,0,0,0,0,4422.4091
1,0,0,1,1,5298.8436
1,0,0,1,1,4737.0174
1,0,0,0,1,4463.572
1,0,0,1,0,4244.2255
1,0,0,1,1,6076.3526
1,1,1,1,1,5090.2878
1,0,0,0,1,5102.1542
1,0,0,1,1,4557.0357
1,0,1,1,1,4167.4328
1,0,0,0,0,0.0
1,0,0,1,1,4338.489
1,0,0,0,0,0.0
1,0,0,0,0,0.0
1,0,0,1,1,4846.7887
1,0,1,0,1,4167.4328
1,0,0,0,0,0.0
1,0,0,0,0,4057.552
1,0,0,1,1,3360.2628
1,0,0,0,0,3089.0612
1,0,0,0,0,4100.0195
1,0,0,0,0,3089.0612
1,0,0,1,0,4984.9229
1,0,0,1,0,3535.5942
1,1,1,1,1,3402.0395
1,0,0,1,1,4572.6796
1,0,0,1,1,4386.9194
1,0,0,1,1,3844.449
1,0,0,1,0,3741.2893
1,0,0,0,0,3821.6363
1,0,0,0,0,3821.6363
1,0,0,0,0,3405.0417
1,0,0,1,1,3817.1881
1,0,0,0,0,5428.4425
1,0,0,1,1,5274.4981
1,0,0,1,1,3864.6455
1,0,0,0,0,3166.8616
1,0,0,1,1,4499.3558
1,0,0,1,1,3224.1692
1,0,0,1,1,4386.9194
1,0,0,0,1,3569.1634
1,0,0,1,1,4310.7382
1,0,0,0,0,3127.4661
1,0,0,1,1,4984.9229
1,0,0,1,1,4984.9229
1,0,0,0,0,3395.236
1,0,0,1,1,5383.6965
1,0,0,0,0,3305.7278
1,0,0,1,1,3949.743
1,0,0,1,1,3817.1881
1,0,0,1,1,2842.4411
1,0,0,1,1,3447.3751
1,0,0,1,1,5434.8
1,0,0,1,1,3741.2893
1,0,0,1,1,3222.0202
1,0,0,0,0,3535.5942
1,0,0,1,1,3436.0663
1,0,0,1,1,3514.5116
1,0,0,1,1,3309.1174
1,0,0,1,1,3471.3539
1,0,0,1,1,3497.5814
1,0,0,0,0,4100.0195
1,0,0,1,1,3112.9511
1,0,0,1,1,3595.5925
1,0,0,0,0,3127.4661
1,0,0,0,0,3396.6836
1,0,0,0,0,3089.0612
1,0,0,1,1,3526.3193
1,0,0,1,1,4172.2113
1,0,0,1,1,4347.1502
1,0,0,1,1,3833.0051
1,0,0,0,0,3338.7808
1,0,0,1,1,3212.2957
1,0,0,0,0,4261.987
1,0,0,1,1,4259.4011
1,0,0,1,1,4027.2047
1,0,0,1,1,4282.2216
1,0,0,1,1,3212.2957
1,0,0,1,1,3677.2476
1,0,1,0,1,4506.047
1,0,0,0,0,3838.5455
1,0,0,1,1,3312.5412
1,0,0,0,1,4070.2718
1,0,0,1,1,3182.4542
1,0,0,1,1,3690.8574
1,0,0,1,1,3774.7071
1,0,0,0,0,3265.1339
1,1,1,1,1,4082.4488
1,0,0,1,0,4774.4917
1,0,0,0,0,4560.7507
1,0,0,1,1,4384.8308
1,0,0,0,0,4914.8244
1,0,0,1,1,3590.4104
1,0,0,0,0,4057.552
1,0,0,0,0,2972.0363
1,0,0,0,0,3894.8914
1,0,0,0,0,3894.8914
1,0,0,1,1,4734.463
1,0,0,1,1,4615.3995
1,1,1,1,1,4131.1547
1,0,0,1,1,4320.7447
1,0,0,1,1,4425.8747
1,0,0,0,1,3525.5202
1,0,0,0,0,3525.5202
1,0,0,1,1,5010.8023
1,0,0,0,0,2440.2632
1,0,0,1,1,4701.9807
1,0,0,1,0,4322.37
1,0,0,1,1,6028.34
1,0,0,1,1,4398.4193
1,0,0,0,0,3695.3467
1,0,0,1,1,3089.8796
1,0,0,1,1,5010.8023
1,0,0,1,1,2940.0675
1,0,0,1,1,3482.2272
1,0,0,1,1,3497.5814
1,0,0,1,1,3413.7284
1,0,0,1,1,3112.9511
1,0,0,1,1,4601.3525
1,0,0,1,1,5360.7191
1,0,0,0,0,6754.8624
1,0,0,1,0,6836.5816
1,0,0,1,0,5361.7819
1,0,0,0,0,3774.7071
1,0,0,0,0,5176.2787
1,0,0,0,0,5441.6549
1,0,0,1,1,3723.5613
1,0,0,1,1,3873.3323
1,0,0,1,1,4615.3995
1,0,0,0,1,3008.9863
1,0,0,0,0,3569.1634
1,0,0,1,1,4453.1028
1,0,0,1,1,3741.2893
1,0,0,0,0,4150.9932
1,0,0,0,0,3127.4661
1,0,0,0,0,3987.4141
1,0,0,0,0,4361.5458
1,0,0,1,1,4131.1547
1,0,0,0,0,4068.5741
1,0,0,0,1,5108.3239
1,0,0,1,1,3008.9863
1,0,0,1,1,4615.3995
1,0,0,0,0,4437.9659
1,0,0,1,1,3265.1339
1,0,0,1,1,3695.3467
1,0,0,0,0,3365.2705
1,0,0,0,0,3821.6363
1,0,0,0,0,4648.738
1,0,0,1,1,4572.6796
1,0,0,1,1,3089.8796
1,0,0,1,1,3546.3206
1,0,0,1,1,4333.0486
1,0,0,1,1,4516.5277
1,0,0,1,0,3817.1881
1,0,0,1,1,4249.6651
1,0,0,0,0,3894.8914
1,0,0,0,0,3586.2574
1,0,0,0,0,3525.3345
1,0,0,1,1,3798.6639
1,0,0,1,1,3846.4347
1,0,0,1,1,4590.9814
1,0,0,1,1,4104.2084
1,0,0,1,1,4265.1217
1,0,0,0,0,3845.891
1,0,0,0,0,4056.8227
1,0,0,0,0,4056.8227
1,0,0,1,1,3535.0533
1,0,0,1,1,3728.1349
1,0,0,1,1,3723.5613
1,0,0,0,0,3526.3193
1,0,0,0,0,4029.7542
1,0,0,0,0,4029.7542
1,0,0,1,1,4212.7465
1,0,0,1,1,4450.7133
1,0,0,1,1,4177.6876
1,0,0,1,1,5915.8082
1,0,0,0,0,5112.7146
1,0,0,1,1,4219.4012
1,0,0,1,1,3416.8305
1,0,0,0,0,4113.5321
1,0,0,0,0,4934.9276
1,0,0,1,1,4068.6361
1,0,0,1,1,3777.1075
1,0,0,0,1,3525.3718
1,0,0,0,0,4615.3995
1,0,0,1,1,3051.9362
1,0,0,0,0,4516.5277
1,0,0,1,0,4051.5446
1,0,0,1,1,4615.3995
1,0,0,1,1,3360.2628
1,0,0,1,1,3402.0395
1,0,0,1,1,4615.3995
1,0,0,0,0,3551.4391
1,0,0,0,1,3127.9729
1,0,0,1,1,4051.5446
1,0,0,1,1,5930.3344
1,0,0,0,0,3262.7881
1,0,0,0,0,3975.7652
1,0,0,0,0,4158.0591
1,0,0,1,1,3833.0051
1,0,0,1,1,4261.987
1,0,0,1,1,4560.7507
1,0,0,1,1,4560.7507
1,0,0,1,0,3339.3219
1,0,0,0,0,3838.5455
1,0,0,0,0,3886.2684
1,0,0,0,0,3353.543
1,0,0,1,1,2877.7798
1,0,0,0,0,3987.4141
1,0,0,0,0,3224.1692
1,0,0,0,0,3987.4141
1,0,0,1,1,3008.9863
1,0,0,1,1,3008.9863
1,0,0,0,0,3365.2705
1,0,0,1,1,2877.7798
1,0,0,1,1,3864.6455
1,0,0,0,0,3595.5925
1,1,1,1,1,4082.4488
1,0,0,1,1,4774.4917
1,0,0,1,1,4694.243
1,0,0,1,0,3926.9433
1,0,0,0,0,4204.5599
1,0,0,1,1,4216.6168
1,0,0,1,1,3945.3328
1,1,1,1,1,4259.4011
1,0,0,0,1,4560.7507
1,0,0,1,1,6544.1569
1,0,0,1,1,4027.2047
1,0,0,0,1,4384.5325
1,0,0,1,1,4131.1547
1,0,0,1,1,3630.8438
1,0,0,0,0,3535.5942
1,0,0,1,1,3723.5613
1,0,0,1,1,4029.7542
1,0,0,0,1,4029.7542
1,0,0,0,1,4029.7542
1,0,0,0,0,3940.8249
1,0,0,1,1,4068.6361
1,0,0,1,1,3166.8616
1,0,0,1,1,3864.6455
1,0,0,1,1,5941.5535
1,0,0,1,1,4469.2344
1,0,0,0,0,4029.7542
1,0,0,1,1,3766.7068
1,0,0,0,1,5108.3239
1,0,0,0,1,4068.5741
1,0,0,1,1,4572.6796
1,0,0,1,1,3402.0395
1,0,0,1,0,4499.3558
1,0,0,1,1,3864.6455
1,0,0,0,0,3630.8438
1,0,0,0,0,3447.3184
1,1,1,1,1,4003.5557
1,0,0,1,1,5346.4619
1,0,0,1,1,3405.0417
1,0,0,1,1,3184.5768
1,0,0,1,1,4811.5639
1,0,0,1,1,4814.1833
1,0,0,1,1,4883.221
1,0,0,1,0,4390.1323
1,0,0,1,1,3832.2322
1,0,0,1,1,3805.62
1,0,0,1,0,4183.5104
1,0,0,1,1,4490.759
1,0,0,0,0,4436.264
1,0,0,0,0,4523.8104
1,0,0,0,0,5053.1365
1,0,0,1,0,5605.849
1,0,0,0,0,5207.6341
1,0,0,1,1,4623.9441
1,0,0,1,1,3800.0142
1,0,0,0,1,5805.298
1,0,0,1,0,4523.7763
1,0,0,1,0,4272.3366
1,0,0,1,1,5073.935
1,0,0,1,1,4338.489
1,0,0,0,0,4359.2576
1,0,0,1,1,3742.4456
1,0,0,0,0,4376.3098
1,0,0,1,1,3302.4551
1,0,0,0,0,3262.7881
1,0,0,0,1,4665.8214
1,0,0,1,1,4908.4973
1,0,0,1,1,3940.586
1,0,0,0,1,4908.4973
1,0,0,0,0,3995.3443
1,0,0,1,1,3975.8353
1,0,0,1,1,4140.2362
1,0,0,1,1,3672.8121
1,0,0,1,1,4469.1617
1,0,0,0,0,4369.9259
1,0,0,1,0,4857.5338
1,0,0,1,1,4056.0665
1,0,0,1,1,4719.8364
1,0,0,0,1,3914.1947
1,0,0,1,1,4528.7178
1,0,0,0,0,3995.3443
1,0,0,0,0,4327.9095
1,0,0,0,0,4388.8592
1,0,0,0,0,4528.7178
1,0,0,1,1,3672.8121
1,0,0,0,0,6417.6604
1,0,0,0,0,6157.46
1,0,0,0,0,4134.0768
1,0,0,0,1,3302.4551
1,0,0,1,1,4544.6393
1,0,0,1,1,3303.8883
1,0,0,1,1,4103.8639
1,0,0,0,0,4159.9452
1,0,0,1,1,4219.4012
1,0,0,1,1,4719.8364
1,0,0,0,1,4217.1223
1,0,0,0,0,4369.9259
1,0,0,0,0,3395.0183
1,1,1,1,1,4219.4012
1,1,1,1,1,4544.6393
1,0,0,1,1,3593.5512
1,0,0,1,1,4103.8639
1,0,0,0,0,3139.1819
1,0,0,1,1,4441.6789
1,0,0,0,0,4441.6789
1,0,0,1,1,3779.2701
1,0,0,1,1,3593.5512
1,0,0,1,1,6550.9508
1,0,0,1,1,5208.9677
1,0,0,1,1,4469.1617
1,0,0,1,1,4351.1568
1,0,0,0,0,3432.4903
1,0,0,0,0,4087.3529
1,0,0,1,1,3277.3917
1,0,0,0,1,3593.5512
1,0,0,1,0,3139.1819
1,0,0,1,1,3593.5512
1,0,0,0,1,3491.2284
1,0,0,1,1,3679.4549
1,0,0,1,1,6220.0451
1,0,0,1,1,3593.5512
1,0,0,1,1,4456.898
1,0,0,1,1,4951.4365
1,0,0,1,1,3858.4051
1,0,0,1,1,4456.898
1,0,0,1,1,4441.6789
1,0,0,0,0,3303.8883
1,0,0,0,0,4153.8769
1,0,0,1,1,3880.4236
1,0,0,1,1,3679.4549
1,0,0,0,0,4016.0961
1,0,0,0,0,4577.4667
1,0,0,0,0,4194.3636
1,0,0,1,1,6106.6628
1,0,0,1,1,3205.7038
1,0,0,1,1,4479.7712
1,0,0,0,0,4411.5885
1,0,0,1,1,4409.265
1,0,0,1,1,4113.2865
1,0,0,1,1,5497.1655
1,0,0,0,1,3698.5132
1,0,0,0,0,3844.1433
1,0,0,1,1,4837.7121
1,0,0,1,1,4725.4271
1,0,0,0,1,4409.265
1,0,0,1,1,5188.0886
1,0,0,0,1,4636.768
1,0,0,1,1,4690.8718
1,0,1,1,1,4825.455
1,0,0,1,1,5497.1655
1,0,0,0,0,4722.875
1,0,0,1,0,4113.2865
1,0,0,1,0,4636.768
1,0,0,1,1,4170.6662
1,0,0,1,1,4248.2064
1,0,0,1,1,3720.677
1,0,0,0,0,4228.912
1,0,0,0,0,4527.8764
1,0,0,1,1,4059.0862
1,0,0,1,1,4544.6393
1,0,0,1,1,5082.133
1,0,0,1,1,4106.0981
1,0,0,0,0,5957.8829
1,0,0,0,0,5991.134
1,0,0,1,1,4384.8308
1,0,0,1,1,3491.2284
1,0,0,1,1,3940.586
1,0,0,0,0,4348.3398
1,0,0,0,0,0.0
1,0,0,0,0,4082.3488
1,0,0,1,1,3805.62
1,0,0,1,1,4010.7941
1,0,0,1,1,4248.2064
1,0,0,0,1,3227.1687
1,0,0,0,0,4291.6179
1,0,0,0,0,4388.8592
1,0,0,0,0,4087.3529
1,0,0,0,0,3432.4903
1,0,0,1,1,5208.9677
1,0,0,0,0,4059.0862
1,0,0,0,0,3995.3443
1,0,0,1,1,3946.2735
1,0,0,0,0,4294.6775
1,0,0,0,0,4369.9259
1,0,0,1,1,3047.2139
1,0,0,0,0,3758.3561
1,0,0,1,1,3497.5427
1,0,0,1,1,3684.0505
1,0,0,1,1,4106.0981
1,0,0,1,1,4044.1595
1,0,0,1,1,4421.8112
1,0,0,0,0,3726.3761
1,0,0,0,0,3139.1819
1,0,0,1,1,4781.3231
1,0,0,1,1,4441.6789
1,0,0,0,0,4405.5757
1,0,0,1,1,3488.9014
1,0,0,0,1,3047.2139
1,0,0,0,0,4194.3636
1,0,0,0,0,3303.8883
1,0,0,1,1,4103.8639
1,0,0,0,1,3779.2701
1,0,0,1,1,4304.8181
1,0,0,1,1,4103.8639
1,0,0,1,1,3779.2701
1,0,0,1,1,3277.3917
1,0,0,1,1,4402.4106
1,0,0,1,1,4528.7178
1,0,0,1,1,4289.698
1,0,0,0,0,3946.2735
1,0,0,1,1,4219.4012
1,0,0,1,1,3914.1947
1,0,0,1,1,4140.2362
1,0,0,1,1,3914.1947
1,0,0,1,1,4347.0926
1,0,0,0,0,3303.8883
1,0,0,1,0,4405.5757
1,0,0,1,1,4441.6789
1,0,0,0,0,4672.9329
1,0,0,0,0,5238.032
1,0,0,0,0,4943.5249
1,0,0,1,1,4056.0665
1,0,0,1,1,3939.1703
1,0,0,0,1,4395.1866
1,0,0,1,1,4068.6361
1,0,0,0,0,4672.9329
1,0,0,1,1,7379.491
1,0,0,0,0,3986.9944
1,0,0,0,0,4351.1568
1,0,0,1,0,4667.7983
1,0,0,1,1,4667.7983
1,0,0,1,1,4205.1909
1,1,1,1,1,4422.1644
1,0,0,0,0,3432.4903
1,0,0,0,0,4087.3529
1,0,0,1,1,4534.0696
1,0,0,0,0,3475.7282
1,0,0,1,1,5030.0065
1,0,0,1,1,4402.4106
1,0,0,1,1,3780.4568
1,0,0,0,0,5317.7995
1,0,0,0,0,4351.1568
1,0,0,1,1,3688.5755
1,0,0,0,0,4351.1568
1,0,0,1,1,3688.5755
1,0,0,1,1,4127.9399
1,0,0,1,1,3688.5755
1,0,0,1,1,3497.5427
1,0,0,0,0,3986.9944
1,0,0,1,1,3497.5427
1,0,0,1,1,3047.2139
1,0,0,0,1,4016.0961
1,0,0,0,0,4087.3529
1,0,0,0,0,3432.4903
1,0,0,1,0,3227.1687
1,0,0,0,0,4441.6789
1,0,0,1,1,4044.1595
1,0,0,0,0,3720.677
1,0,0,1,1,3832.2322
1,0,0,1,1,3679.4549
1,0,0,1,1,4857.5338
1,0,0,0,0,4475.8219
1,0,0,0,0,4577.4667
1,0,0,1,1,4194.3636
1,0,0,0,0,4651.7959
1,0,0,1,1,4544.6393
1,0,0,1,1,6417.6604
1,0,0,1,1,7027.3359
1,0,0,0,0,6147.9167
1,0,0,0,0,3262.7881
1,0,0,0,0,4079.4404
1,0,0,1,1,4441.6789
1,0,0,1,1,4781.3231
1,0,0,0,0,3303.8883
1,0,0,0,0,4351.1568
1,0,0,0,0,3986.9944
1,0,0,1,1,4369.9259
1,0,0,1,1,3395.0183
1,0,0,1,1,3679.4549
1,0,0,0,1,4857.5338
1,0,0,1,1,4254.5019
1,0,0,1,1,4016.0961
1,0,0,0,1,4475.8219
1,0,0,0,0,3432.4903
1,0,0,1,1,4133.358
1,0,0,1,1,4914.8244
1,0,0,1,1,4512.8113
1,0,0,1,1,3880.4236
1,0,0,0,0,3844.1433
1,0,0,1,1,4956.5976
1,0,0,1,1,3920.5455
1,0,0,0,0,4166.5168
1,0,0,1,1,5633.247
1,0,0,0,0,5077.8332
1,0,0,0,0,5341.7619
1,0,0,0,0,4665.8736
1,0,0,1,1,4761.9966
1,0,0,1,1,3913.4675
1,0,0,1,1,4577.5425
1,0,0,1,1,4533.2716
1,0,0,1,1,4212.9024
1,0,0,0,0,4956.5976
1,0,0,1,1,4808.5063
1,0,0,0,1,4233.8409
1,0,0,1,1,3698.5132
1,0,0,0,0,4545.8858
1,0,0,1,1,5633.247
1,0,0,0,0,4846.9487
1,0,0,1,1,4469.1928
1,0,0,1,0,4877.3981
1,0,0,1,1,3673.7688
1,0,0,0,0,4978.8681
1,0,0,0,0,5359.5899
1,0,0,1,1,3910.8591
1,0,0,1,1,4627.1846
1,0,0,1,1,5384.5325
1,0,0,1,1,4195.895
1,0,0,0,0,4419.5437
1,0,0,0,0,4577.5425
1,1,1,1,1,4831.1575
1,0,0,1,1,4842.4198
1,0,1,1,1,4995.9279
1,1,1,1,1,4545.8858
1,0,0,0,0,3518.8434
1,0,0,1,1,4842.4198
1,0,0,1,0,4170.6662
1,0,0,0,0,3666.2247
1,0,0,0,0,4365.68
1,0,0,1,1,4276.1766
1,0,0,0,0,4335.4885
1,0,0,1,1,4138.4929
1,0,0,1,1,4493.6085
1,0,0,1,1,5036.718
1,0,0,0,0,5113.0866
1,0,0,1,1,4192.7735
1,0,0,0,0,4073.4009
1,0,0,1,0,4788.6541
1,0,0,1,1,3548.1801
1,0,0,1,1,4536.7828
1,0,0,1,1,4883.3005
1,0,0,1,1,4171.1785
1,0,0,0,0,4077.0621
1,0,0,1,1,4342.3885
1,0,0,1,1,4469.2668
1,0,0,0,0,4363.1758
1,0,0,1,0,3089.0612
1,0,0,0,0,4818.0933
1,0,0,0,0,4927.2638
1,0,0,1,1,4420.0798
1,0,0,1,1,4881.7736
1,0,0,1,1,6823.752
1,0,0,1,1,6851.7392
1,0,0,1,1,4475.8647
1,0,0,1,1,4324.6601
1,0,0,0,0,4100.6843
1,0,0,1,1,4988.2205
1,0,0,1,1,4839.7916
1,1,1,1,1,5064.9163
1,0,0,0,0,4891.3023
1,0,0,0,0,4457.9833
1,0,0,1,1,4641.2258
1,0,0,0,0,6596.0648
1,0,0,0,0,4849.5778
1,0,0,0,0,6451.6486
1,0,0,1,1,7727.8435
1,0,0,1,1,4123.3754
1,0,0,1,0,5017.4173
1,0,0,0,0,3353.543
1,0,0,1,0,3031.2339
1,0,0,0,0,3139.1819
1,0,0,1,1,4319.9524
1,0,0,0,0,3593.5512
1,0,0,1,1,4184.7556
1,0,0,1,1,5009.5183
1,0,0,1,1,4394.3696
1,0,0,0,0,4851.0936
1,0,0,1,1,4199.6663
1,0,0,1,1,4691.1
1,0,0,0,0,4834.5284
1,0,0,0,0,4691.1
1,0,0,1,1,4851.0936
1,0,0,1,1,4691.1
1,0,0,1,1,5204.2129
1,0,0,1,1,3911.3871
1,0,0,1,1,4691.1
1,0,0,1,1,4883.3005
1,0,0,1,1,4342.3885
1,0,0,0,0,4204.7298
1,0,0,0,0,3115.0881
1,0,0,0,0,4001.7474
1,0,0,1,1,3971.1162
1,0,0,1,1,3916.2744
1,0,0,1,1,3974.0284
1,0,0,0,0,3581.3618
1,0,0,1,1,4229.191
1,0,0,1,0,5431.9235
1,0,0,1,1,4289.8397
1,0,0,1,1,3381.7983
1,0,0,1,0,3115.0881
1,0,0,0,0,4001.7474
1,0,0,1,1,4805.6937
1,0,0,1,1,3808.9316
1,0,0,1,0,3974.0284
1,0,1,1,1,3974.0284
1,0,0,1,1,5344.7527
1,0,0,1,1,4377.9754
